year;month;day;weekday;hour;city;neighborhood;nature;victim_age;gender;ethnicity;sexual_orientation
2020;3;7;SABADO;7;ALVORADA DO SUL;RENASCER;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);56;F;PARDA;
2020;3;8;DOMINGO;5;SERTANOPOLIS;ESTADOS DOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;
2020;3;8;DOMINGO;5;SERTANOPOLIS;ESTADOS DOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;BRANCA;
2020;3;8;DOMINGO;5;SERTANOPOLIS;ESTADOS DOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA;
2020;3;8;DOMINGO;22;PORECATU;IGUACU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;
2020;3;10;TERCA;5;ROLANDIA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;61;F;BRANCA;
2020;3;14;SABADO;19;ARAPONGAS;PALMARES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA;
2020;3;23;SEGUNDA;11;SERTANOPOLIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;PARDA;HETEROSSEXUAL
2020;3;30;SEGUNDA;19;BELA VISTA DO PARAISO;VILA JUQUINHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;BRANCA;HETEROSSEXUAL
2020;4;2;QUINTA;23;SABAUDIA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;21;M;BRANCA;
2020;4;2;QUINTA;23;SABAUDIA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;32;M;BRANCA;
2020;4;3;SEXTA;21;ARAPONGAS;VILA INDUSTRIAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;;;
2020;4;3;SEXTA;21;ARAPONGAS;VILA INDUSTRIAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;35;M;PARDA;
2020;4;4;SABADO;14;ARAPONGAS;AREA RURAL;Praticar Homicídio Culposo na Direção de Veículo;28;M;BRANCA;
2020;4;4;SABADO;23;BELA VISTA DO PARAISO;SANTA MARGARIDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;PARDA;HETEROSSEXUAL
2020;4;5;DOMINGO;17;ARAPONGAS;AEROPORTO;Lesão Corporal com Resultado Morte;3;M;BRANCA;HETEROSSEXUAL
2020;4;8;QUARTA;22;ALVORADA DO SUL;RENASCER;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);;M;;
2020;4;14;TERCA;19;ALVORADA DO SUL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;43;M;BRANCA;HETEROSSEXUAL
2020;4;16;QUINTA;2;ARAPONGAS;VILA INDUSTRIAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;F;BRANCA;
2020;4;16;QUINTA;18;ARAPONGAS;SAMPAIO;Praticar Homicídio Culposo na Direção de Veículo;55;M;BRANCA;
2020;4;18;SABADO;16;ARAPONGAS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;73;M;BRANCA;
2020;4;24;SEXTA;19;ROLANDIA;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;M;BRANCA;
2020;5;3;DOMINGO;8;ARAPONGAS;VILA NATAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA;
2020;5;10;DOMINGO;23;ROLANDIA;SAO MARTINHO;Praticar Homicídio Culposo na Direção de Veículo;21;M;BRANCA;
2020;5;13;QUARTA;20;CENTENARIO DO SUL;BARROCA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;29;M;PRETA;
2020;5;15;SEXTA;21;LUPIONOPOLIS;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;26;M;PARDA;
2020;5;22;SEXTA;22;SERTANOPOLIS;ESTADOS DOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA;HETEROSSEXUAL
2020;5;25;SEGUNDA;17;ARAPONGAS;BANDEIRANTES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;BRANCA;
2020;5;27;QUARTA;7;ALVORADA DO SUL;RODOVIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);62;M;PARDA;
2020;5;27;QUARTA;10;ARAPONGAS;SANTO ANTONIO;Praticar Homicídio Culposo na Direção de Veículo;90;M;BRANCA;
2020;6;6;SABADO;18;ARAPONGAS;ARICANDUVA;Praticar Homicídio Culposo na Direção de Veículo;45;M;BRANCA;
2020;6;8;SEGUNDA;6;ARAPONGAS;VILA INDUSTRIAL;Praticar Homicídio Culposo na Direção de Veículo;29;F;BRANCA;
2020;6;10;QUARTA;3;SERTANOPOLIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA;
2020;6;10;QUARTA;3;SERTANOPOLIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA;
2020;6;17;QUARTA;1;ARAPONGAS;PARQUE INDUSTRIAL I;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;
2020;6;17;QUARTA;20;ARAPONGAS;ARAPONGUINHA;Praticar Homicídio Culposo na Direção de Veículo;52;M;BRANCA;
2020;6;28;DOMINGO;0;ARAPONGAS;VILA TRIANGULO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;23;M;PRETA;
2020;7;4;SABADO;15;ARAPONGAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;46;M;;
2020;7;5;DOMINGO;3;ROLANDIA;JARDIM OURO VERDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;BRANCA;HETEROSSEXUAL
2020;7;7;TERCA;18;SERTANOPOLIS;BENEDITO BIAZI ZANIN;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA;
2020;7;7;TERCA;22;ARAPONGAS;RODOVIA FEDERAL;Praticar Homicídio Culposo na Direção de Veículo;26;M;BRANCA;
2020;7;7;TERCA;22;ARAPONGAS;RODOVIA FEDERAL;Praticar Homicídio Culposo na Direção de Veículo;50;M;;
2020;7;14;TERCA;4;ARAPONGAS;AEROPORTO;Lesão Corporal com Resultado Morte;29;M;PARDA;
2020;7;17;SEXTA;20;PORECATU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA;
2020;7;18;SABADO;0;SERTANOPOLIS;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;F;PRETA;HETEROSSEXUAL
2020;7;26;DOMINGO;23;ROLANDIA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;50;F;BRANCA;
2020;7;31;SEXTA;11;ARAPONGAS;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;31;M;;
2020;8;3;SEGUNDA;18;ROLANDIA;VILA ODORIO;Praticar Homicídio Culposo na Direção de Veículo;25;M;BRANCA;
2020;8;8;SABADO;5;SABAUDIA;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;20;M;BRANCA;
2020;8;9;DOMINGO;19;ARAPONGAS;RODOVIA ESTADUAL;Praticar Homicídio Culposo na Direção de Veículo;49;M;BRANCA;
2020;8;14;SEXTA;22;ROLANDIA;VILA OLIVEIRA;Roubo com Resultado Morte;39;M;BRANCA;
2020;8;15;SABADO;0;ARAPONGAS;CARAVELE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;PARDA;
2020;8;15;SABADO;22;ARAPONGAS;CARAVELE;Lesão Corporal com Resultado Morte;36;M;;
2020;8;17;SEGUNDA;3;ROLANDIA;PERAZOLO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;BRANCA;
2020;8;22;SABADO;17;ROLANDIA;SAO MARTINHO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;24;M;PARDA;
2020;8;24;SEGUNDA;16;ALVORADA DO SUL;ZONA RURAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;34;M;BRANCA;
2020;8;27;QUINTA;11;ARAPONGAS;CONJUNTO AGUIAS;Praticar Homicídio Culposo na Direção de Veículo;19;M;PARDA;
2020;8;30;DOMINGO;14;LUPIONOPOLIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;M;PARDA;
2020;8;31;SEGUNDA;16;ALVORADA DO SUL;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA;
2020;9;1;TERCA;18;ARAPONGAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;68;M;BRANCA;
2020;9;4;SEXTA;9;ROLANDIA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;60;M;BRANCA;
2020;9;7;SEGUNDA;17;ARAPONGAS;ARAUCARIA;Feminicídio;36;F;BRANCA;
2020;9;7;SEGUNDA;17;ARAPONGAS;ARAUCARIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;F;BRANCA;
2020;9;12;SABADO;10;ARAPONGAS;JARDIM PALMARES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);4;F;BRANCA;
2020;9;16;QUARTA;18;ROLANDIA;CAVIUNA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);58;M;BRANCA;
2020;9;21;SEGUNDA;0;GUARACI;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA;
2020;9;25;SEXTA;21;CENTENARIO DO SUL;VENTANIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;PARDA;
2020;10;4;DOMINGO;21;ARAPONGAS;PAULISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;BRANCA;
2020;10;5;SEGUNDA;20;SERTANOPOLIS;AMANCIO SECCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;BRANCA;
2020;10;9;SEXTA;14;ROLANDIA;RURAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;20;M;PARDA;
2020;10;17;SABADO;20;ROLANDIA;RURAL;Praticar Homicídio Culposo na Direção de Veículo;27;M;AMARELA;
2020;10;27;TERCA;18;SABAUDIA;ZONA RUAL;Praticar Homicídio Culposo na Direção de Veículo;22;M;PARDA;
2020;10;29;QUINTA;22;ARAPONGAS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;23;M;BRANCA;
2020;10;30;SEXTA;0;PORECATU;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;22;M;PARDA;
2020;10;30;SEXTA;0;PORECATU;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;25;M;PARDA;
2020;10;30;SEXTA;0;PORECATU;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;39;M;PARDA;
2020;10;31;SABADO;9;ARAPONGAS;JARDIM BARONESA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA;
2020;10;31;SABADO;13;ROLANDIA;JARDIM NOVO HORIZONTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA;
2020;11;6;SEXTA;17;ROLANDIA;INDUSTRIAL;Praticar Homicídio Culposo na Direção de Veículo;64;M;BRANCA;
2020;11;7;SABADO;17;ROLANDIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);;M;;
2020;11;13;SEXTA;8;ALVORADA DO SUL;RURAL;Praticar Homicídio Culposo na Direção de Veículo;35;M;;
2020;11;15;DOMINGO;22;ARAPONGAS;SAO BENTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);15;M;PARDA;
2020;11;19;QUINTA;15;ARAPONGAS;MONACO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;26;;BRANCA;
2020;11;21;SABADO;1;ARAPONGAS;VILA APARECIDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PRETA;
2020;11;22;DOMINGO;4;ARAPONGAS;PARQUE INDUSTRIAL I;Praticar Homicídio Culposo na Direção de Veículo;38;M;BRANCA;
2020;11;22;DOMINGO;18;FLORESTOPOLIS;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;27;M;PARDA;
2020;11;25;QUARTA;18;ARAPONGAS;PARQUE INDUSTRIAL V;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;BRANCA;
2020;11;25;QUARTA;18;ARAPONGAS;PARQUE INDUSTRIAL V;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;BRANCA;
2020;11;25;QUARTA;18;ARAPONGAS;PARQUE INDUSTRIAL V;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;BRANCA;
2020;11;30;SEGUNDA;6;ARAPONGAS;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;38;M;BRANCA;
2020;12;3;QUINTA;1;ROLANDIA;JARDIM SANTIAGO;Roubo com Resultado Morte;47;M;;
2020;12;10;QUINTA;19;PORECATU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA;HETEROSSEXUAL
2020;12;10;QUINTA;20;ARAPONGAS;INTERLAGOS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;31;M;PARDA;
2020;12;11;SEXTA;17;ARAPONGAS;PARQUE INDUSTRIAL;Praticar Homicídio Culposo na Direção de Veículo;30;M;BRANCA;
2020;12;11;SEXTA;23;ARAPONGAS;VILA APARECIDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA;
2020;12;25;SEXTA;0;ARAPONGAS;VILA INDUSTRIAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;40;M;PRETA;
2020;12;25;SEXTA;22;PORECATU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;BRANCA;HETEROSSEXUAL
2020;12;30;QUARTA;7;ARAPONGAS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA;
2019;1;1;TERCA;16;ROLANDIA;JARDIM NOVO HORIZONTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;HETEROSSEXUAL
2019;1;6;DOMINGO;17;PRIMEIRO DE MAIO;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;31;M;PRETA;
2019;1;9;QUARTA;16;ARAPONGAS;JARDIM PAULISTA 2;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;28;M;BRANCA;
2019;1;12;SABADO;18;SABAUDIA;CENTRO;Lesão Corporal com Resultado Morte;54;M;PARDA;HETEROSSEXUAL
2019;1;17;QUINTA;14;FLORESTOPOLIS;JARDIM FLORESTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);67;M;PARDA;HETEROSSEXUAL
2019;1;23;QUARTA;4;FLORESTOPOLIS;JARDIM IPE;Roubo com Resultado Morte;50;M;BRANCA;HETEROSSEXUAL
2019;1;26;SABADO;1;PRIMEIRO DE MAIO;AREA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;PARDA;HETEROSSEXUAL
2019;1;26;SABADO;14;PRIMEIRO DE MAIO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA;HETEROSSEXUAL
2019;1;26;SABADO;20;FLORESTOPOLIS;JABUR;Praticar Homicídio Culposo na Direção de Veículo;83;M;AMARELA;
2019;1;27;DOMINGO;1;SERTANOPOLIS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;34;F;PARDA;
2019;1;27;DOMINGO;1;SERTANOPOLIS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;58;M;BRANCA;
2019;2;2;SABADO;18;ROLANDIA;GL CEBOLEIRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA;HETEROSSEXUAL
2019;2;2;SABADO;23;PRADO FERREIRA;;Roubo com Resultado Morte;30;M;BRANCA;HETEROSSEXUAL
2019;2;26;TERCA;14;GUARACI;RODOVIA ESTADUAL;Praticar Homicídio Culposo na Direção de Veículo;16;M;;
2019;2;26;TERCA;14;GUARACI;RODOVIA ESTADUAL;Praticar Homicídio Culposo na Direção de Veículo;31;M;;
2019;2;26;TERCA;14;GUARACI;RODOVIA ESTADUAL;Praticar Homicídio Culposo na Direção de Veículo;37;M;;
2019;2;26;TERCA;14;GUARACI;RODOVIA ESTADUAL;Praticar Homicídio Culposo na Direção de Veículo;39;M;;
2019;3;2;SABADO;3;PORECATU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;F;PARDA;HETEROSSEXUAL
2019;3;2;SABADO;3;PORECATU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA;HETEROSSEXUAL
2019;3;4;SEGUNDA;22;ARAPONGAS;NOVO CENTAURO III;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;F;BRANCA;HETEROSSEXUAL
2019;3;8;SEXTA;18;ARAPONGAS;JARDIM PANORAMA;Lesão Corporal com Resultado Morte;28;F;BRANCA;HETEROSSEXUAL
2019;3;8;SEXTA;18;ARAPONGAS;JARDIM PANORAMA;Lesão Corporal com Resultado Morte;29;M;BRANCA;HETEROSSEXUAL
2019;3;23;SABADO;11;SABAUDIA;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;BRANCA;HETEROSSEXUAL
2019;3;23;SABADO;11;SABAUDIA;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA;HETEROSSEXUAL
2019;3;23;SABADO;11;SABAUDIA;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA;HETEROSSEXUAL
2019;3;23;SABADO;19;PRADO FERREIRA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;25;F;BRANCA;
2019;3;30;SABADO;1;SABAUDIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;F;PARDA;HETEROSSEXUAL
2019;3;31;DOMINGO;7;ROLANDIA;BARTIRA;Praticar Homicídio Culposo na Direção de Veículo;39;M;PARDA;
2019;4;1;SEGUNDA;5;FLORESTOPOLIS;RODOVIA ESTADUAL;Praticar Homicídio Culposo na Direção de Veículo;29;M;PARDA;
2019;4;1;SEGUNDA;8;SERTANOPOLIS;RURAL;Praticar Homicídio Culposo na Direção de Veículo;40;M;BRANCA;
2019;4;21;DOMINGO;23;PORECATU;POMBAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA;HETEROSSEXUAL
2019;4;22;SEGUNDA;0;PORECATU;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;BRANCA;HETEROSSEXUAL
2019;4;28;DOMINGO;14;ROLANDIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);11;F;AMARELA;HETEROSSEXUAL
2019;4;30;TERCA;17;JAGUAPITA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;F;PRETA;BISSEXUAL
2019;5;3;SEXTA;0;BELA VISTA DO PARAISO;JARDIM BELA VISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);57;M;BRANCA;HETEROSSEXUAL
2019;5;3;SEXTA;7;ARAPONGAS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA;HETEROSSEXUAL
2019;5;3;SEXTA;7;ARAPONGAS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;HETEROSSEXUAL
2019;5;3;SEXTA;11;PORECATU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);16;M;BRANCA;HETEROSSEXUAL
2019;5;7;TERCA;20;SERTANOPOLIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;BRANCA;HETEROSSEXUAL
2019;5;9;QUINTA;14;ROLANDIA;SITIO BANDEIRANTES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;F;PARDA;HETEROSSEXUAL
2019;5;17;SEXTA;15;PORECATU;OLGA ATALA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);1;M;BRANCA;HETEROSSEXUAL
2019;5;21;TERCA;23;ARAPONGAS;NOSSA SENHORA DAS GRACAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;PARDA;HETEROSSEXUAL
2019;5;24;SEXTA;19;PORECATU;FAZENDA VARIANTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;M;;HETEROSSEXUAL
2019;6;3;SEGUNDA;6;ROLANDIA;SAO MARTINHO;Praticar Homicídio Culposo na Direção de Veículo;34;M;PARDA;
2019;6;9;DOMINGO;3;JAGUAPITA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;PARDA;HETEROSSEXUAL
2019;6;9;DOMINGO;3;JAGUAPITA;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;32;M;PARDA;
2019;6;18;TERCA;20;ARAPONGAS;CARAVELE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);1;F;BRANCA;HETEROSSEXUAL
2019;6;30;DOMINGO;22;MIRASELVA;SONHO MEU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA;HETEROSSEXUAL
2019;7;1;SEGUNDA;1;ARAPONGAS;SAMPAIO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;PARDA;
2019;7;3;QUARTA;17;ARAPONGAS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;F;PARDA;
2019;7;4;QUINTA;14;ALVORADA DO SUL;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;HETEROSSEXUAL
2019;7;6;SABADO;18;ROLANDIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA;
2019;7;9;TERCA;19;PORECATU;AREA RURAL;Praticar Homicídio Culposo na Direção de Veículo;44;M;BRANCA;
2019;7;10;QUARTA;6;ROLANDIA;CONJUNTO PERAZOLO;Praticar Homicídio Culposo na Direção de Veículo;85;M;PARDA;
2019;7;10;QUARTA;14;FLORESTOPOLIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;F;PARDA;
2019;7;13;SABADO;21;ARAPONGAS;UNIVERSITARIO;Lesão Corporal com Resultado Morte;50;M;BRANCA;
2019;7;25;QUINTA;20;ROLANDIA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;66;F;;
2019;8;16;SEXTA;23;ROLANDIA;CJ SAO FERNANDO;Praticar Homicídio Culposo na Direção de Veículo;38;F;PARDA;
2019;8;18;DOMINGO;0;ROLANDIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;HETEROSSEXUAL
2019;8;18;DOMINGO;1;SERTANOPOLIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA;HETEROSSEXUAL
