year;month;day;weekday;hour;city;neighborhood;nature;victim_age;gender;ethnicity
2022;3;20;DOMINGO;0;COLOMBO;CAMPO PEQUENO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;F;PARDA
2022;3;20;DOMINGO;16;COLOMBO;RIO VERDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2022;3;27;DOMINGO;4;COLOMBO;MAUA;Praticar Homicídio Culposo na Direção de Veículo;15;F;
2022;4;1;SEXTA;0;COLOMBO;ATUBA;Praticar Homicídio Culposo na Direção de Veículo;20;M;BRANCA
2022;4;6;QUARTA;20;COLOMBO;CAMPO PEQUENO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;PARDA
2022;4;9;SABADO;6;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;BRANCA
2022;4;13;QUARTA;13;COLOMBO;ARRUDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;BRANCA
2022;4;14;QUINTA;19;COLOMBO;ROCA GRANDE;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;29;M;BRANCA
2022;4;18;SEGUNDA;21;COLOMBO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2022;4;20;QUARTA;22;COLOMBO;MARACANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA
2022;4;23;SABADO;11;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA
2022;4;24;DOMINGO;23;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA
2022;5;8;DOMINGO;0;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;PARDA
2022;5;13;SEXTA;6;COLOMBO;ROCA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2022;5;16;SEGUNDA;18;COLOMBO;MAUA;Praticar Homicídio Culposo na Direção de Veículo;44;F;PARDA
2022;5;31;TERCA;14;COLOMBO;COLONIA FARIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PARDA
2022;6;12;DOMINGO;5;COLOMBO;SAO GABRIEL;Praticar Homicídio Culposo na Direção de Veículo;36;M;PRETA
2022;6;12;DOMINGO;20;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA
2022;6;15;QUARTA;6;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA
2022;6;17;SEXTA;17;COLOMBO;ROCA GRANDE;Praticar Homicídio Culposo na Direção de Veículo;81;F;BRANCA
2022;6;19;DOMINGO;4;COLOMBO;FATIMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA
2022;6;22;QUARTA;12;COLOMBO;;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA
2022;6;24;SEXTA;5;COLOMBO;ATUBA;Praticar Homicídio Culposo na Direção de Veículo;43;F;BRANCA
2022;6;29;QUARTA;17;COLOMBO;ROCA GRANDE;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;32;M;BRANCA
2022;7;5;TERCA;21;COLOMBO;SANTA TEREZINHA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;17;M;PARDA
2022;7;9;SABADO;0;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;PARDA
2022;7;12;TERCA;13;COLOMBO;MAUA;Praticar Homicídio Culposo na Direção de Veículo;16;M;BRANCA
2022;7;24;DOMINGO;21;COLOMBO;MONZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;PARDA
2022;7;28;QUINTA;19;COLOMBO;MORRO GRANDE;Praticar Homicídio Culposo na Direção de Veículo;61;M;
2022;7;29;SEXTA;16;COLOMBO;RIO VERDE;Praticar Homicídio Culposo na Direção de Veículo;73;F;BRANCA
2022;8;6;SABADO;1;COLOMBO;CAMPO PEQUENO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;39;M;BRANCA
2022;8;16;TERCA;18;COLOMBO;SAO DIMAS;Praticar Homicídio Culposo na Direção de Veículo;53;M;BRANCA
2022;8;27;SABADO;7;COLOMBO;GUARANI;Praticar Homicídio Culposo na Direção de Veículo;45;M;BRANCA
2022;8;29;SEGUNDA;20;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA
2022;9;4;DOMINGO;14;COLOMBO;PALMITAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);53;M;
2022;9;4;DOMINGO;19;COLOMBO;CAMPO PEQUENO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;23;;PARDA
2022;9;7;QUARTA;4;COLOMBO;RIO VERDE;Praticar Homicídio Culposo na Direção de Veículo;18;M;
2022;9;9;SEXTA;0;COLOMBO;ITAJACURU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA
2022;9;11;DOMINGO;15;COLOMBO;ROCA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PARDA
2022;9;21;QUARTA;6;COLOMBO;MAUA;Praticar Homicídio Culposo na Direção de Veículo;39;M;BRANCA
2022;10;5;QUARTA;23;COLOMBO;FATIMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;PARDA
2022;10;5;QUARTA;23;COLOMBO;FATIMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA
2022;10;22;SABADO;16;COLOMBO;GUARANI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2022;10;25;TERCA;17;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;19;F;BRANCA
2022;11;2;QUARTA;9;COLOMBO;RIBEIRAO DAS ONCAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);56;M;PARDA
2022;11;5;SABADO;3;COLOMBO;SANTA GEMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2022;11;6;DOMINGO;20;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);62;M;BRANCA
2022;11;12;SABADO;19;COLOMBO;CAMPO PEQUENO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA
2022;11;14;SEGUNDA;23;COLOMBO;SAO DIMAS;Praticar Homicídio Culposo na Direção de Veículo;20;M;PARDA
2022;12;2;SEXTA;17;COLOMBO;ROCA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;
2022;12;11;DOMINGO;19;COLOMBO;SAO DIMAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;;
2022;12;22;QUINTA;15;COLOMBO;SAO DIMAS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;24;M;PARDA
2022;12;30;SEXTA;16;COLOMBO;ROCA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA
2021;1;1;SEXTA;7;COLOMBO;MONZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA
2021;1;2;SABADO;20;COLOMBO;ROCA GRANDE;Praticar Homicídio Culposo na Direção de Veículo;5;F;
2021;1;6;QUARTA;16;COLOMBO;CAMPO PEQUENO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;BRANCA
2021;1;9;SABADO;23;COLOMBO;SAO DIMAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;F;BRANCA
2021;1;11;SEGUNDA;20;COLOMBO;PALMITAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;PARDA
2021;1;11;SEGUNDA;20;COLOMBO;PALMITAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;;PARDA
2021;1;12;TERCA;15;COLOMBO;GUARAITUBA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;24;M;PARDA
2021;1;16;SABADO;3;COLOMBO;VILA LIBERDADE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA
2021;1;22;SEXTA;23;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;PARDA
2021;1;24;DOMINGO;5;COLOMBO;JARDIM MONZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA
2021;1;25;SEGUNDA;6;COLOMBO;COLONIA FARIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA
2021;1;28;QUINTA;0;COLOMBO;JARDIM EUCALIPTOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;PARDA
2021;2;10;QUARTA;1;COLOMBO;MONZA;Lesão Corporal com Resultado Morte;49;M;PARDA
2021;2;12;SEXTA;0;COLOMBO;CAMPO PEQUENO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;PARDA
2021;2;13;SABADO;20;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;49;M;BRANCA
2021;2;15;SEGUNDA;8;COLOMBO;JARDIM MONZA;Praticar Homicídio Culposo na Direção de Veículo;70;F;BRANCA
2021;2;19;SEXTA;21;COLOMBO;ROCA GRANDE;Praticar Homicídio Culposo na Direção de Veículo;29;M;PARDA
2021;2;20;SABADO;0;COLOMBO;CAMPO PEQUENO;Praticar Homicídio Culposo na Direção de Veículo;1;M;
2021;2;20;SABADO;23;COLOMBO;ROCA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;M;BRANCA
2021;2;21;DOMINGO;21;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2021;3;1;SEGUNDA;7;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;19;M;BRANCA
2021;3;10;QUARTA;1;COLOMBO;JARDIM AURORA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;;M;BRANCA
2021;3;10;QUARTA;1;COLOMBO;JARDIM AURORA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;18;M;BRANCA
2021;3;12;SEXTA;18;COLOMBO;ROCA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;BRANCA
2021;3;12;SEXTA;19;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);54;M;BRANCA
2021;3;18;QUINTA;2;COLOMBO;ZUMBI DOS PALMARES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;BRANCA
2021;3;18;QUINTA;12;COLOMBO;ANA TERRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA
2021;3;23;TERCA;3;COLOMBO;JARDIM ESMERALDA;Feminicídio;20;F;PRETA
2021;3;23;TERCA;3;COLOMBO;JARDIM ESMERALDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;F;PRETA
2021;3;31;QUARTA;12;COLOMBO;OSASCO;Praticar Homicídio Culposo na Direção de Veículo;41;M;BRANCA
2021;4;2;SEXTA;18;COLOMBO;MONZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2021;4;7;QUARTA;11;COLOMBO;ROCA GRANDE;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;28;M;PARDA
2021;4;10;SABADO;11;COLOMBO;ARRUDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;
2021;4;11;DOMINGO;22;COLOMBO;ARRUDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);14;M;BRANCA
2021;4;17;SABADO;6;COLOMBO;PALMITAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2021;4;17;SABADO;18;COLOMBO;SAO DIMAS;Praticar Homicídio Culposo na Direção de Veículo;22;M;PARDA
2021;4;18;DOMINGO;15;COLOMBO;PALOMA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;42;M;PARDA
2021;4;19;SEGUNDA;21;COLOMBO;CENTRO;Lesão Corporal com Resultado Morte;51;M;BRANCA
2021;4;19;SEGUNDA;23;COLOMBO;ROCA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA
2021;4;22;QUINTA;14;COLOMBO;MARACANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA
2021;4;22;QUINTA;15;COLOMBO;FATIMA;Praticar Homicídio Culposo na Direção de Veículo;78;M;BRANCA
2021;5;1;SABADO;1;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;
2021;5;1;SABADO;19;COLOMBO;PALMITAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;PARDA
2021;5;2;DOMINGO;2;COLOMBO;PALMITAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PARDA
2021;5;9;DOMINGO;18;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;61;M;PARDA
2021;5;19;QUARTA;21;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA
2021;5;22;SABADO;7;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);68;F;BRANCA
2021;5;24;SEGUNDA;18;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA
2021;5;24;SEGUNDA;19;COLOMBO;BOICININGA;Feminicídio;62;F;PARDA
2021;5;24;SEGUNDA;19;COLOMBO;BOICININGA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);62;F;PARDA
2021;5;31;SEGUNDA;17;COLOMBO;CAMPO PEQUENO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;20;M;BRANCA
2021;6;3;QUINTA;22;COLOMBO;CANGUIRI;Roubo com Resultado Morte;26;M;PARDA
2021;6;5;SABADO;23;COLOMBO;ITAJACURU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA
2021;6;18;SEXTA;0;COLOMBO;SAO GABRIEL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;25;M;PARDA
2021;7;2;SEXTA;19;COLOMBO;OSASCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;M;BRANCA
2021;7;5;SEGUNDA;16;COLOMBO;ROCA GRANDE;Praticar Homicídio Culposo na Direção de Veículo;37;M;
2021;7;9;SEXTA;23;COLOMBO;SAO DIMAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA
2021;7;10;SABADO;10;COLOMBO;ATUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;
2021;7;18;DOMINGO;21;COLOMBO;ARRUDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);48;M;
2021;7;24;SABADO;8;COLOMBO;MARACANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA
2021;7;24;SABADO;8;COLOMBO;MARACANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA
2021;7;24;SABADO;8;COLOMBO;MARACANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA
2021;7;31;SABADO;18;COLOMBO;PALOMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;
2021;8;3;TERCA;23;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;21;F;BRANCA
2021;8;7;SABADO;8;COLOMBO;BUTIATUMIRIM;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;22;M;BRANCA
2021;8;14;SABADO;2;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA
2021;8;19;QUINTA;11;COLOMBO;ROCA GRANDE;Feminicídio;43;F;PARDA
2021;8;19;QUINTA;11;COLOMBO;ROCA GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;F;PARDA
2021;8;26;QUINTA;20;COLOMBO;SAO GABRIEL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;
2021;9;2;QUINTA;23;COLOMBO;GUARANI;Praticar Homicídio Culposo na Direção de Veículo;47;M;
2021;9;6;SEGUNDA;20;COLOMBO;RIO VERDE;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;35;M;PARDA
2021;9;7;TERCA;12;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;79;M;BRANCA
2021;9;10;SEXTA;1;COLOMBO;SAO DIMAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA
2021;9;10;SEXTA;18;COLOMBO;ATUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2021;9;20;SEGUNDA;12;COLOMBO;PALMITAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;33;M;PARDA
2021;9;28;TERCA;16;COLOMBO;SERRINHA;Roubo com Resultado Morte;20;M;PARDA
2021;9;29;QUARTA;18;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2021;10;6;QUARTA;21;COLOMBO;FATIMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;PARDA
2021;10;14;QUINTA;15;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;65;F;PARDA
2021;10;20;QUARTA;14;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;F;PARDA
2021;10;20;QUARTA;14;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;BRANCA
2021;10;30;SABADO;9;COLOMBO;SAO DIMAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;
2021;11;3;QUARTA;11;COLOMBO;COLONIA FARIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;
2021;11;8;SEGUNDA;9;COLOMBO;ALTO MARACANA;Praticar Homicídio Culposo na Direção de Veículo;44;M;BRANCA
2021;11;10;QUARTA;19;COLOMBO;MARACANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);59;M;BRANCA
2021;11;16;TERCA;22;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA
2021;11;25;QUINTA;23;COLOMBO;IMBUIAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA
2021;11;26;SEXTA;19;COLOMBO;PALOMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA
2021;11;27;SABADO;17;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;21;M;
2021;11;30;TERCA;5;COLOMBO;GUARAITUBA;Praticar Homicídio Culposo na Direção de Veículo;27;M;AMARELA
2021;12;4;SABADO;16;COLOMBO;MAUA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;
2021;12;4;SABADO;22;COLOMBO;CANGUIRI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2021;12;5;DOMINGO;22;COLOMBO;ROCA GRANDE;Praticar Homicídio Culposo na Direção de Veículo;27;M;PARDA
2021;12;9;QUINTA;18;COLOMBO;MAUA;Praticar Homicídio Culposo na Direção de Veículo;46;F;BRANCA
2021;12;11;SABADO;22;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;
2021;12;17;SEXTA;21;COLOMBO;IMBUIAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA
2021;12;19;DOMINGO;5;COLOMBO;PALOMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA
2021;12;21;TERCA;20;COLOMBO;PALMITAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;BRANCA
2021;12;25;SABADO;17;COLOMBO;SANTA GEMA;Feminicídio;19;F;BRANCA
2021;12;25;SABADO;17;COLOMBO;SANTA GEMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;F;BRANCA
2020;1;1;QUARTA;14;COLOMBO;ZUMBI DOS PALMARES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA
2020;1;3;SEXTA;0;COLOMBO;GUARAITUBA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA
2020;1;11;SABADO;18;COLOMBO;PARQUE DOS LAGOS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;21;M;PARDA
2020;1;19;DOMINGO;4;COLOMBO;SANTA TEREZINHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA
